faculty,college,department,url
Kenneth Ng, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Soma Patra, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Nancy L Virts, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Douglas G Whitman, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Hassan Almahmood, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Gabriel P Axarlian, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Guillermo E Cruz, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
David T Fractor, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
James Gikas, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Shane Moshiri, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Rose Payan, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Thomas L Thomas, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Richard L Tontz, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Ahmad Vessal, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Gary Anderson, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Daniel R Blake, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
William Brown, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Keith Evans, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
