Jessica Kim,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Sylvia Macauley,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Miriam Neirick,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
John Paul Nuño,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Clementine Oliver,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Donal O'Sullivan,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
James E. Sefton,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Josh Sides,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Frank L. Vatai,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Kathleen Addison,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Jorge Leal,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Brian Kovalesky,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Orlando Rivero-Valdes,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Tristan Traviolia,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Michael Ward,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Nan Yamane,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/lecturers
Linda Alvarez,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Jane Bayes,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Leigh Bradberry,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Alexandra Cole Macias,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Jennifer De Maio,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Nicholas Dungey,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
María Rosa García-Acevedo,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Keiko Hirata,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Tom Hogen-Esch,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Tyler Hughes,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
David Leitch,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Kristy Michaud,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
James A. Mitchell,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Jason Morin,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Boris Ricks,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Martin Saiz,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/full-time-faculty
Alan Buckley,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Adam Feldman,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Thomas Hartman,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Peter Kappas,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Marcos Menchaca,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Ahmad Motameni,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Kassem Nabulsi,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Craig Allen Renetzky,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Talin Saroukhanian,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/lecturers
Dennis Beller,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Warren Campbell,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Roger Carasso,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Roger Harrell,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Christopher Leu,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Lawrence Littwin,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Henry Lopez,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Virginia Lee Lussier,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Jack O'Neill,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Phillip Present,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
David Ringsmuth,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Ram Roy,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Sylvia Snowiss,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Faith Windsor,Social & Behavioral Sciences,Department of Political Science,https://www.csun.edu/social-behavioral-sciences/political-science/emeriti-faculty
Andrew Ainsworth,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Alyssa Arentoft,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Meeta Banerjee,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Sara Berzenski,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Thomas Chan,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Gabriela Chavira,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Stefanie Drew,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Tara Fahmie,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Elise Fenn,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Stephanie Hood,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Que-Lam Huynh,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Sun-Mee Kang,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Justin Kantner,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Gary Katz,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Ellie Kazemi,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Luciana Laganà,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Debbie Ma,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Debra Berry Malmberg,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Jonathan Martinez,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Bradley D. McAuliff,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Maura N. Mitrushina,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Mark Otten,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Scott Plunkett,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Jill Quilici,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Jill Razani,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Abraham M. Rutchick,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Omar Ruvalcaba,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Carrie Saetermoe,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Mark Sergi,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Maggie Shiffrar,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Holli Tonyan,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Yolanda Vasquez-Salgado,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Erica Wohldmann,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/full-time-faculty
Jose Paulino Abara,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Jeffrey Appell,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Nancy Blum,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Gidget Brogdon,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Michael Gardner,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Marc Hamer,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Michael Hess,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Delinah Hurwitz,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Kristin Hyde,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Chunying Jin,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Olga Kramarova,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Aida Mahmud,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Andrea Rashtian,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Brian Rice,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Dean Richards,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Michelle Sadeh,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Harry Stark,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Jose Vargas,Social & Behavioral Sciences,Department of Psychology,https://www.csun.edu/social-behavioral-sciences/psychology/lecturers
Alejandra Acuna,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Wendy Ashley,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Eli Bartle,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Jodi Brown,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Luis O. Curiel,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Judith DeBonis,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Herman DeBose,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
James Decker,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Julie Gould,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Allen Lipscomb,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Susan Love,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
David McCarty-Caplan,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Katie Mortimer,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Jose Miguel Paez,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Hyun-Sun Park,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Jose Ramos,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Steven Sherry,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Robin Sims,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Jolene Swain,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Lauren Willner,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/full-time-faculty
Mark Abelson,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Iris A'Hirataro,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Patricia Alba,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Michele Bartlett,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Tiffani Brooks,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Marjorie Chase,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
David Deutsch,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Xiomara Flores-Holguin,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Monicka Guevara,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Jennifer Jorge,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Patricia Lane,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Jared Morgan,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Caroline Novack,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Luis Pereira,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Ioana Schmidt,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Elizabeth Tarantini,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Victoria Terrill,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/social-work/lecturers
Scott Appelrouth,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
David Boyns,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Lori Campbell,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Moshoula Capous-Desyllas,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Michael J. Carter,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Laura Desfor Edles,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
John Ellington Godard,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
D. A. Lopez,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Lauren E. McDonald,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Stacy Missari,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Karen Morgaine,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Daniel Olmos,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Ana Prata,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Victor N. Shaw,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Wen Wang,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Loretta Winters,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/full-time-faculty
Mark Abelson,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Raqota Berger,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Maya Bhaumik,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
David Bogumil,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Monicka Guevara,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Terry Hatkoff,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Beth Jakubanis,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Briauna Johnson,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Stavros N. Karageorgis,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Kris Kouri,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Leticia Lara,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Ali Akbar Mahdi,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Roya Mavaddat,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Alex Ojeda,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Emily Prior,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Michele Scaife,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Jerald G. Schutte,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Mary Beth Slusar,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/lecturers
Elizibeth Bluth,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
B.J. Bluth,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
James Elias,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Alfred Himelson,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Vincent Jefferies,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Ronald Krane,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Kian Kwan,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Jane Prather,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Harvey Rich,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Jerald G. Schutte,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Lawrence Sneden,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Lewis Yablonsky,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Nathan Weinberg,Social & Behavioral Sciences,Department of Social and Behavioral Sciences,https://www.csun.edu/social-behavioral-sciences/sociology/emeriti-faculty
Robert B. Kent,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/full-time-faculty
Henrik Minassians,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/full-time-faculty
Craig Olwert,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/full-time-faculty
Ward Thomas,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/full-time-faculty
Zeynep Toker,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/full-time-faculty
Mintesnot G. Woldeamanuel,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/full-time-faculty
W. Tim Dagadog,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/emeritus-faculty
Arminé Chaparyan,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Nathan Hutson,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Cecilia Kim,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Yvette Lopez,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Carl Morehouse,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Brettany Shannon,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Abhishek Tiwari,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Dev Vrat,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
Claude Willey,Social & Behavioral Sciences,Department of Urban Studies and Planning,https://www.csun.edu/social-behavioral-sciences/urban-studies-planning/lecturers
José Luis Benavides,Mike Curb College of Arts  Media  & Communication,Department of Journalism,https://www.csun.edu/mike-curb-arts-media-communication/journalism/full-time-faculty
Elizabeth Blakey,Mike Curb College of Arts  Media  & Communication,Department of Journalism,https://www.csun.edu/mike-curb-arts-media-communication/journalism/full-time-faculty
Stephanie Bluestein,Mike Curb College of Arts  Media  & Communication,Department of Journalism,https://www.csun.edu/mike-curb-arts-media-communication/journalism/full-time-faculty
David Blumenkrantz,Mike Curb College of Arts  Media  & Communication,Department of Journalism,https://www.csun.edu/mike-curb-arts-media-communication/journalism/full-time-faculty
Linda Bowen,Mike Curb College of Arts  Media  & Communication,Department of Journalism,https://www.csun.edu/mike-curb-arts-media-communication/journalism/full-time-faculty
